Source,Target,Type,Weight
1,325,Undirected,1
325,2,Undirected,1
2,325,Undirected,1
325,3,Undirected,1
3,325,Undirected,1
325,4,Undirected,1
4,325,Undirected,1
325,5,Undirected,1
5,325,Undirected,1
325,75,Undirected,1
75,325,Undirected,1
325,92,Undirected,1
92,325,Undirected,1
325,130,Undirected,1
130,325,Undirected,1
326,1,Undirected,1
1,326,Undirected,1
326,2,Undirected,1
2,326,Undirected,1
326,3,Undirected,1
3,326,Undirected,1
326,4,Undirected,1
4,326,Undirected,1
326,123,Undirected,1
123,326,Undirected,1
327,1,Undirected,1
1,327,Undirected,1
327,2,Undirected,1
2,327,Undirected,1
327,3,Undirected,1
3,327,Undirected,1
327,4,Undirected,1
4,327,Undirected,1
327,33,Undirected,1
33,327,Undirected,1
327,112,Undirected,1
112,327,Undirected,1
328,1,Undirected,1
1,328,Undirected,1
328,2,Undirected,1
2,328,Undirected,1
328,3,Undirected,1
3,328,Undirected,1
328,4,Undirected,1
4,328,Undirected,1
328,33,Undirected,1
33,328,Undirected,1
328,112,Undirected,1
112,328,Undirected,1
328,327,Undirected,1
327,328,Undirected,1
330,1,Undirected,1
1,330,Undirected,1
330,2,Undirected,1
2,330,Undirected,1
330,3,Undirected,1
3,330,Undirected,1
330,4,Undirected,1
4,330,Undirected,1
330,25,Undirected,1
25,330,Undirected,1
330,41,Undirected,1
41,330,Undirected,1
330,42,Undirected,1
42,330,Undirected,1
330,58,Undirected,1
58,330,Undirected,1
330,91,Undirected,1
91,330,Undirected,1
330,95,Undirected,1
95,330,Undirected,1
330,104,Undirected,1
104,330,Undirected,1
330,123,Undirected,1
123,330,Undirected,1
330,138,Undirected,1
138,330,Undirected,1
331,1,Undirected,1
1,331,Undirected,1
331,2,Undirected,1
2,331,Undirected,1
331,3,Undirected,1
3,331,Undirected,1
331,4,Undirected,1
4,331,Undirected,1
331,11,Undirected,1
11,331,Undirected,1
331,27,Undirected,1
27,331,Undirected,1
331,36,Undirected,1
36,331,Undirected,1
331,42,Undirected,1
42,331,Undirected,1
331,80,Undirected,1
80,331,Undirected,1
331,95,Undirected,1
95,331,Undirected,1
332,1,Undirected,1
1,332,Undirected,1
332,2,Undirected,1
2,332,Undirected,1
332,3,Undirected,1
3,332,Undirected,1
332,4,Undirected,1
4,332,Undirected,1
332,11,Undirected,1
11,332,Undirected,1
332,27,Undirected,1
27,332,Undirected,1
332,36,Undirected,1
36,332,Undirected,1
332,42,Undirected,1
42,332,Undirected,1
332,80,Undirected,1
80,332,Undirected,1
332,95,Undirected,1
95,332,Undirected,1
332,331,Undirected,1
331,332,Undirected,1
333,1,Undirected,1
1,333,Undirected,1
333,2,Undirected,1
2,333,Undirected,1
333,3,Undirected,1
3,333,Undirected,1
333,50,Undirected,1
50,333,Undirected,1
334,1,Undirected,1
1,334,Undirected,1
334,2,Undirected,1
2,334,Undirected,1
334,3,Undirected,1
3,334,Undirected,1
334,50,Undirected,1
50,334,Undirected,1
334,333,Undirected,1
333,334,Undirected,1
335,1,Undirected,1
1,335,Undirected,1
335,2,Undirected,1
2,335,Undirected,1
335,3,Undirected,1
3,335,Undirected,1
335,4,Undirected,1
4,335,Undirected,1
335,8,Undirected,1
8,335,Undirected,1
335,9,Undirected,1
9,335,Undirected,1
335,10,Undirected,1
10,335,Undirected,1
335,25,Undirected,1
25,335,Undirected,1
335,36,Undirected,1
36,335,Undirected,1
335,42,Undirected,1
42,335,Undirected,1
335,45,Undirected,1
45,335,Undirected,1
335,46,Undirected,1
46,335,Undirected,1
335,71,Undirected,1
71,335,Undirected,1
335,79,Undirected,1
79,335,Undirected,1
335,95,Undirected,1
95,335,Undirected,1
335,110,Undirected,1
110,335,Undirected,1
335,122,Undirected,1
122,335,Undirected,1
335,138,Undirected,1
138,335,Undirected,1
336,1,Undirected,1
1,336,Undirected,1
336,2,Undirected,1
2,336,Undirected,1
336,3,Undirected,1
3,336,Undirected,1
336,4,Undirected,1
4,336,Undirected,1
336,8,Undirected,1
8,336,Undirected,1
336,9,Undirected,1
9,336,Undirected,1
336,10,Undirected,1
10,336,Undirected,1
336,25,Undirected,1
25,336,Undirected,1
336,36,Undirected,1
36,336,Undirected,1
336,42,Undirected,1
42,336,Undirected,1
336,45,Undirected,1
45,336,Undirected,1
336,46,Undirected,1
46,336,Undirected,1
336,71,Undirected,1
71,336,Undirected,1
336,79,Undirected,1
79,336,Undirected,1
336,95,Undirected,1
95,336,Undirected,1
336,110,Undirected,1
110,336,Undirected,1
336,122,Undirected,1
122,336,Undirected,1
336,138,Undirected,1
138,336,Undirected,1
336,335,Undirected,1
335,336,Undirected,1
337,1,Undirected,1
1,337,Undirected,1
337,2,Undirected,1
2,337,Undirected,1
337,3,Undirected,1
3,337,Undirected,1
337,4,Undirected,1
4,337,Undirected,1
337,36,Undirected,1
36,337,Undirected,1
338,1,Undirected,1
1,338,Undirected,1
338,2,Undirected,1
2,338,Undirected,1
338,3,Undirected,1
3,338,Undirected,1
338,8,Undirected,1
8,338,Undirected,1
338,9,Undirected,1
9,338,Undirected,1
338,10,Undirected,1
10,338,Undirected,1
339,1,Undirected,1
1,339,Undirected,1
339,2,Undirected,1
2,339,Undirected,1
339,3,Undirected,1
3,339,Undirected,1
339,4,Undirected,1
4,339,Undirected,1
339,8,Undirected,1
8,339,Undirected,1
339,33,Undirected,1
33,339,Undirected,1
340,1,Undirected,1
1,340,Undirected,1
340,2,Undirected,1
2,340,Undirected,1
340,3,Undirected,1
3,340,Undirected,1
340,4,Undirected,1
4,340,Undirected,1
340,42,Undirected,1
42,340,Undirected,1
340,75,Undirected,1
75,340,Undirected,1
340,123,Undirected,1
123,340,Undirected,1
341,1,Undirected,1
1,341,Undirected,1
341,2,Undirected,1
2,341,Undirected,1
341,3,Undirected,1
3,341,Undirected,1
341,4,Undirected,1
4,341,Undirected,1
341,42,Undirected,1
42,341,Undirected,1
341,46,Undirected,1
46,341,Undirected,1
341,58,Undirected,1
58,341,Undirected,1
341,110,Undirected,1
110,341,Undirected,1
341,123,Undirected,1
123,341,Undirected,1
342,1,Undirected,1
1,342,Undirected,1
342,2,Undirected,1
2,342,Undirected,1
342,3,Undirected,1
3,342,Undirected,1
342,4,Undirected,1
4,342,Undirected,1
342,42,Undirected,1
42,342,Undirected,1
342,46,Undirected,1
46,342,Undirected,1
342,58,Undirected,1
58,342,Undirected,1
342,110,Undirected,1
110,342,Undirected,1
342,123,Undirected,1
123,342,Undirected,1
342,341,Undirected,1
341,342,Undirected,1
343,1,Undirected,1
1,343,Undirected,1
343,2,Undirected,1
2,343,Undirected,1
343,5,Undirected,1
5,343,Undirected,1
343,31,Undirected,1
31,343,Undirected,1
343,45,Undirected,1
45,343,Undirected,1
343,46,Undirected,1
46,343,Undirected,1
343,50,Undirected,1
50,343,Undirected,1
343,55,Undirected,1
55,343,Undirected,1
343,66,Undirected,1
66,343,Undirected,1
343,75,Undirected,1
75,343,Undirected,1
343,112,Undirected,1
112,343,Undirected,1
343,119,Undirected,1
119,343,Undirected,1
343,137,Undirected,1
137,343,Undirected,1
343,146,Undirected,1
146,343,Undirected,1
344,1,Undirected,1
1,344,Undirected,1
344,2,Undirected,1
2,344,Undirected,1
344,5,Undirected,1
5,344,Undirected,1
344,31,Undirected,1
31,344,Undirected,1
344,45,Undirected,1
45,344,Undirected,1
344,46,Undirected,1
46,344,Undirected,1
344,50,Undirected,1
50,344,Undirected,1
344,55,Undirected,1
55,344,Undirected,1
344,66,Undirected,1
66,344,Undirected,1
344,75,Undirected,1
75,344,Undirected,1
344,112,Undirected,1
112,344,Undirected,1
344,119,Undirected,1
119,344,Undirected,1
344,137,Undirected,1
137,344,Undirected,1
344,146,Undirected,1
146,344,Undirected,1
344,343,Undirected,1
343,344,Undirected,1
345,1,Undirected,1
1,345,Undirected,1
345,2,Undirected,1
2,345,Undirected,1
345,3,Undirected,1
3,345,Undirected,1
345,4,Undirected,1
4,345,Undirected,1
345,8,Undirected,1
8,345,Undirected,1
345,9,Undirected,1
9,345,Undirected,1
345,10,Undirected,1
10,345,Undirected,1
345,11,Undirected,1
11,345,Undirected,1
345,12,Undirected,1
12,345,Undirected,1
345,23,Undirected,1
23,345,Undirected,1
345,27,Undirected,1
27,345,Undirected,1
345,38,Undirected,1
38,345,Undirected,1
345,45,Undirected,1
45,345,Undirected,1
345,46,Undirected,1
46,345,Undirected,1
345,113,Undirected,1
113,345,Undirected,1
348,1,Undirected,1
1,348,Undirected,1
348,2,Undirected,1
2,348,Undirected,1
348,5,Undirected,1
5,348,Undirected,1
348,41,Undirected,1
41,348,Undirected,1
348,45,Undirected,1
45,348,Undirected,1
348,55,Undirected,1
55,348,Undirected,1
348,66,Undirected,1
66,348,Undirected,1
348,112,Undirected,1
112,348,Undirected,1
348,131,Undirected,1
131,348,Undirected,1
348,146,Undirected,1
146,348,Undirected,1
349,1,Undirected,1
1,349,Undirected,1
349,2,Undirected,1
2,349,Undirected,1
349,4,Undirected,1
4,349,Undirected,1
349,5,Undirected,1
5,349,Undirected,1
349,27,Undirected,1
27,349,Undirected,1
349,50,Undirected,1
50,349,Undirected,1
349,87,Undirected,1
87,349,Undirected,1
349,88,Undirected,1
88,349,Undirected,1
349,132,Undirected,1
132,349,Undirected,1
350,1,Undirected,1
1,350,Undirected,1
350,2,Undirected,1
2,350,Undirected,1
350,3,Undirected,1
3,350,Undirected,1
350,4,Undirected,1
4,350,Undirected,1
350,16,Undirected,1
16,350,Undirected,1
350,46,Undirected,1
46,350,Undirected,1
351,1,Undirected,1
1,351,Undirected,1
351,2,Undirected,1
2,351,Undirected,1
351,3,Undirected,1
3,351,Undirected,1
351,4,Undirected,1
4,351,Undirected,1
351,34,Undirected,1
34,351,Undirected,1
351,46,Undirected,1
46,351,Undirected,1
351,59,Undirected,1
59,351,Undirected,1
351,75,Undirected,1
75,351,Undirected,1
351,110,Undirected,1
110,351,Undirected,1
352,1,Undirected,1
1,352,Undirected,1
352,2,Undirected,1
2,352,Undirected,1
352,3,Undirected,1
3,352,Undirected,1
352,4,Undirected,1
4,352,Undirected,1
352,13,Undirected,1
13,352,Undirected,1
352,46,Undirected,1
46,352,Undirected,1
352,76,Undirected,1
76,352,Undirected,1
352,77,Undirected,1
77,352,Undirected,1
352,110,Undirected,1
110,352,Undirected,1
352,132,Undirected,1
132,352,Undirected,1
352,140,Undirected,1
140,352,Undirected,1
353,1,Undirected,1
1,353,Undirected,1
353,2,Undirected,1
2,353,Undirected,1
353,3,Undirected,1
3,353,Undirected,1
353,4,Undirected,1
4,353,Undirected,1
353,13,Undirected,1
13,353,Undirected,1
353,46,Undirected,1
46,353,Undirected,1
353,76,Undirected,1
76,353,Undirected,1
353,77,Undirected,1
77,353,Undirected,1
353,110,Undirected,1
110,353,Undirected,1
353,132,Undirected,1
132,353,Undirected,1
353,140,Undirected,1
140,353,Undirected,1
353,352,Undirected,1
352,353,Undirected,1
354,1,Undirected,1
1,354,Undirected,1
354,3,Undirected,1
3,354,Undirected,1
354,4,Undirected,1
4,354,Undirected,1
354,27,Undirected,1
27,354,Undirected,1
354,50,Undirected,1
50,354,Undirected,1
354,75,Undirected,1
75,354,Undirected,1
354,110,Undirected,1
110,354,Undirected,1
354,138,Undirected,1
138,354,Undirected,1
356,1,Undirected,1
1,356,Undirected,1
356,2,Undirected,1
2,356,Undirected,1
356,3,Undirected,1
3,356,Undirected,1
356,4,Undirected,1
4,356,Undirected,1
356,5,Undirected,1
5,356,Undirected,1
356,42,Undirected,1
42,356,Undirected,1
356,46,Undirected,1
46,356,Undirected,1
356,58,Undirected,1
58,356,Undirected,1
356,95,Undirected,1
95,356,Undirected,1
356,123,Undirected,1
123,356,Undirected,1
356,138,Undirected,1
138,356,Undirected,1
356,145,Undirected,1
145,356,Undirected,1
357,1,Undirected,1
1,357,Undirected,1
357,2,Undirected,1
2,357,Undirected,1
357,3,Undirected,1
3,357,Undirected,1
357,4,Undirected,1
4,357,Undirected,1
357,27,Undirected,1
27,357,Undirected,1
357,35,Undirected,1
35,357,Undirected,1
357,43,Undirected,1
43,357,Undirected,1
357,50,Undirected,1
50,357,Undirected,1
357,70,Undirected,1
70,357,Undirected,1
357,95,Undirected,1
95,357,Undirected,1
357,98,Undirected,1
98,357,Undirected,1
357,104,Undirected,1
104,357,Undirected,1
358,1,Undirected,1
1,358,Undirected,1
358,2,Undirected,1
2,358,Undirected,1
358,3,Undirected,1
3,358,Undirected,1
358,4,Undirected,1
4,358,Undirected,1
358,27,Undirected,1
27,358,Undirected,1
358,35,Undirected,1
35,358,Undirected,1
358,43,Undirected,1
43,358,Undirected,1
358,50,Undirected,1
50,358,Undirected,1
358,70,Undirected,1
70,358,Undirected,1
358,95,Undirected,1
95,358,Undirected,1
358,98,Undirected,1
98,358,Undirected,1
358,104,Undirected,1
104,358,Undirected,1
358,357,Undirected,1
357,358,Undirected,1
359,1,Undirected,2
1,359,Undirected,2
359,2,Undirected,2
2,359,Undirected,2
359,3,Undirected,1
3,359,Undirected,1
359,4,Undirected,1
4,359,Undirected,1
359,12,Undirected,1
12,359,Undirected,1
359,36,Undirected,1
36,359,Undirected,1
360,1,Undirected,1
1,360,Undirected,1
360,2,Undirected,1
2,360,Undirected,1
360,4,Undirected,1
4,360,Undirected,1
360,35,Undirected,1
35,360,Undirected,1
360,50,Undirected,1
50,360,Undirected,1
360,52,Undirected,1
52,360,Undirected,1
360,75,Undirected,1
75,360,Undirected,1
360,115,Undirected,1
115,360,Undirected,1
361,1,Undirected,1
1,361,Undirected,1
361,2,Undirected,1
2,361,Undirected,1
361,13,Undirected,1
13,361,Undirected,1
361,27,Undirected,1
27,361,Undirected,1
361,33,Undirected,1
33,361,Undirected,1
361,34,Undirected,1
34,361,Undirected,1
361,36,Undirected,1
36,361,Undirected,1
361,71,Undirected,1
71,361,Undirected,1
361,87,Undirected,1
87,361,Undirected,1
361,132,Undirected,1
132,361,Undirected,1
362,1,Undirected,1
1,362,Undirected,1
362,2,Undirected,1
2,362,Undirected,1
362,13,Undirected,1
13,362,Undirected,1
362,27,Undirected,1
27,362,Undirected,1
362,33,Undirected,1
33,362,Undirected,1
362,34,Undirected,1
34,362,Undirected,1
362,36,Undirected,1
36,362,Undirected,1
362,71,Undirected,1
71,362,Undirected,1
362,87,Undirected,1
87,362,Undirected,1
362,132,Undirected,1
132,362,Undirected,1
362,361,Undirected,1
361,362,Undirected,1
363,1,Undirected,1
1,363,Undirected,1
363,2,Undirected,1
2,363,Undirected,1
363,13,Undirected,1
13,363,Undirected,1
363,27,Undirected,1
27,363,Undirected,1
363,33,Undirected,1
33,363,Undirected,1
363,34,Undirected,1
34,363,Undirected,1
363,36,Undirected,1
36,363,Undirected,1
363,71,Undirected,1
71,363,Undirected,1
363,87,Undirected,1
87,363,Undirected,1
363,132,Undirected,1
132,363,Undirected,1
363,361,Undirected,1
361,363,Undirected,1
363,362,Undirected,1
362,363,Undirected,1
364,1,Undirected,1
1,364,Undirected,1
364,2,Undirected,1
2,364,Undirected,1
364,3,Undirected,1
3,364,Undirected,1
364,4,Undirected,1
4,364,Undirected,1
364,5,Undirected,1
5,364,Undirected,1
364,12,Undirected,1
12,364,Undirected,1
364,35,Undirected,1
35,364,Undirected,1
364,37,Undirected,1
37,364,Undirected,1
364,46,Undirected,1
46,364,Undirected,1
364,75,Undirected,1
75,364,Undirected,1
364,112,Undirected,1
112,364,Undirected,1
365,1,Undirected,1
1,365,Undirected,1
365,2,Undirected,1
2,365,Undirected,1
365,3,Undirected,1
3,365,Undirected,1
365,4,Undirected,1
4,365,Undirected,1
365,5,Undirected,1
5,365,Undirected,1
365,12,Undirected,1
12,365,Undirected,1
365,35,Undirected,1
35,365,Undirected,1
365,37,Undirected,1
37,365,Undirected,1
365,46,Undirected,1
46,365,Undirected,1
365,75,Undirected,1
75,365,Undirected,1
365,112,Undirected,1
112,365,Undirected,1
365,364,Undirected,1
364,365,Undirected,1
367,1,Undirected,1
1,367,Undirected,1
367,2,Undirected,1
2,367,Undirected,1
367,3,Undirected,1
3,367,Undirected,1
367,4,Undirected,1
4,367,Undirected,1
367,5,Undirected,1
5,367,Undirected,1
367,8,Undirected,1
8,367,Undirected,1
367,9,Undirected,1
9,367,Undirected,1
367,10,Undirected,1
10,367,Undirected,1
368,1,Undirected,1
1,368,Undirected,1
368,2,Undirected,1
2,368,Undirected,1
368,3,Undirected,1
3,368,Undirected,1
368,4,Undirected,1
4,368,Undirected,1
368,11,Undirected,1
11,368,Undirected,1
368,13,Undirected,1
13,368,Undirected,1
368,33,Undirected,1
33,368,Undirected,1
368,34,Undirected,1
34,368,Undirected,1
368,110,Undirected,1
110,368,Undirected,1
368,164,Undirected,1
164,368,Undirected,1
369,1,Undirected,1
1,369,Undirected,1
369,2,Undirected,1
2,369,Undirected,1
369,3,Undirected,1
3,369,Undirected,1
369,4,Undirected,1
4,369,Undirected,1
369,27,Undirected,1
27,369,Undirected,1
369,45,Undirected,1
45,369,Undirected,1
369,138,Undirected,1
138,369,Undirected,1
370,1,Undirected,1
1,370,Undirected,1
370,2,Undirected,1
2,370,Undirected,1
370,5,Undirected,1
5,370,Undirected,1
370,30,Undirected,1
30,370,Undirected,1
370,45,Undirected,1
45,370,Undirected,1
370,55,Undirected,1
55,370,Undirected,1
370,112,Undirected,1
112,370,Undirected,1
371,1,Undirected,1
1,371,Undirected,1
371,2,Undirected,1
2,371,Undirected,1
371,3,Undirected,1
3,371,Undirected,1
371,4,Undirected,1
4,371,Undirected,1
371,5,Undirected,1
5,371,Undirected,1
371,41,Undirected,1
41,371,Undirected,1
371,42,Undirected,1
42,371,Undirected,1
371,46,Undirected,1
46,371,Undirected,1
372,1,Undirected,1
1,372,Undirected,1
372,2,Undirected,1
2,372,Undirected,1
372,3,Undirected,1
3,372,Undirected,1
372,4,Undirected,1
4,372,Undirected,1
372,5,Undirected,1
5,372,Undirected,1
372,41,Undirected,1
41,372,Undirected,1
372,42,Undirected,1
42,372,Undirected,1
372,46,Undirected,1
46,372,Undirected,1
372,371,Undirected,1
371,372,Undirected,1
373,1,Undirected,1
1,373,Undirected,1
373,2,Undirected,1
2,373,Undirected,1
373,3,Undirected,1
3,373,Undirected,1
373,4,Undirected,1
4,373,Undirected,1
373,27,Undirected,1
27,373,Undirected,1
373,110,Undirected,1
110,373,Undirected,1
373,138,Undirected,1
138,373,Undirected,1
374,1,Undirected,1
1,374,Undirected,1
374,3,Undirected,1
3,374,Undirected,1
374,46,Undirected,1
46,374,Undirected,1
374,59,Undirected,1
59,374,Undirected,1
375,1,Undirected,1
1,375,Undirected,1
375,2,Undirected,1
2,375,Undirected,1
375,3,Undirected,1
3,375,Undirected,1
375,4,Undirected,1
4,375,Undirected,1
375,34,Undirected,1
34,375,Undirected,1
375,36,Undirected,1
36,375,Undirected,1
375,39,Undirected,1
39,375,Undirected,1
375,42,Undirected,1
42,375,Undirected,1
375,45,Undirected,1
45,375,Undirected,1
375,46,Undirected,1
46,375,Undirected,1
375,103,Undirected,1
103,375,Undirected,1
375,123,Undirected,1
123,375,Undirected,1
376,2,Undirected,1
2,376,Undirected,1
376,3,Undirected,1
3,376,Undirected,1
376,4,Undirected,1
4,376,Undirected,1
376,6,Undirected,1
6,376,Undirected,1
376,8,Undirected,1
8,376,Undirected,1
376,9,Undirected,1
9,376,Undirected,1
376,10,Undirected,1
10,376,Undirected,1
376,35,Undirected,1
35,376,Undirected,1
376,95,Undirected,1
95,376,Undirected,1
377,1,Undirected,1
1,377,Undirected,1
377,2,Undirected,1
2,377,Undirected,1
377,3,Undirected,1
3,377,Undirected,1
377,4,Undirected,1
4,377,Undirected,1
377,42,Undirected,1
42,377,Undirected,1
377,110,Undirected,1
110,377,Undirected,1
377,123,Undirected,1
123,377,Undirected,1
377,126,Undirected,1
126,377,Undirected,1
378,1,Undirected,1
1,378,Undirected,1
378,2,Undirected,1
2,378,Undirected,1
378,3,Undirected,1
3,378,Undirected,1
378,4,Undirected,1
4,378,Undirected,1
378,5,Undirected,1
5,378,Undirected,1
378,36,Undirected,1
36,378,Undirected,1
380,1,Undirected,1
1,380,Undirected,1
380,3,Undirected,1
3,380,Undirected,1
380,4,Undirected,1
4,380,Undirected,1
380,35,Undirected,1
35,380,Undirected,1
380,46,Undirected,1
46,380,Undirected,1
380,55,Undirected,1
55,380,Undirected,1
380,110,Undirected,1
110,380,Undirected,1
380,112,Undirected,1
112,380,Undirected,1
381,1,Undirected,1
1,381,Undirected,1
381,3,Undirected,1
3,381,Undirected,1
381,4,Undirected,1
4,381,Undirected,1
381,35,Undirected,1
35,381,Undirected,1
381,46,Undirected,1
46,381,Undirected,1
381,55,Undirected,1
55,381,Undirected,1
381,110,Undirected,1
110,381,Undirected,1
381,112,Undirected,1
112,381,Undirected,1
381,380,Undirected,1
380,381,Undirected,1
382,1,Undirected,1
1,382,Undirected,1
382,2,Undirected,1
2,382,Undirected,1
382,3,Undirected,1
3,382,Undirected,1
382,4,Undirected,1
4,382,Undirected,1
382,42,Undirected,1
42,382,Undirected,1
383,1,Undirected,1
1,383,Undirected,1
383,2,Undirected,1
2,383,Undirected,1
383,3,Undirected,1
3,383,Undirected,1
383,4,Undirected,1
4,383,Undirected,1
383,42,Undirected,1
42,383,Undirected,1
383,382,Undirected,1
382,383,Undirected,1
384,1,Undirected,1
1,384,Undirected,1
384,2,Undirected,1
2,384,Undirected,1
384,3,Undirected,1
3,384,Undirected,1
384,4,Undirected,1
4,384,Undirected,1
384,5,Undirected,1
5,384,Undirected,1
384,46,Undirected,1
46,384,Undirected,1
384,92,Undirected,1
92,384,Undirected,1
384,110,Undirected,1
110,384,Undirected,1
385,1,Undirected,1
1,385,Undirected,1
385,2,Undirected,1
2,385,Undirected,1
385,3,Undirected,1
3,385,Undirected,1
385,4,Undirected,1
4,385,Undirected,1
385,5,Undirected,1
5,385,Undirected,1
385,46,Undirected,1
46,385,Undirected,1
385,92,Undirected,1
92,385,Undirected,1
385,110,Undirected,1
110,385,Undirected,1
385,384,Undirected,1
384,385,Undirected,1
386,1,Undirected,1
1,386,Undirected,1
386,2,Undirected,1
2,386,Undirected,1
386,3,Undirected,1
3,386,Undirected,1
